date,ticker,market_cap_usd,volume_usd
2023-04-05,LRC,452127063.7730253,15065461.9285263
2023-04-06,LRC,443664206.41701514,10139914.1581005
2023-04-07,LRC,440749335.60646605,6420751.78862813
2023-04-08,LRC,434663693.08555007,7068807.63106919
2023-04-09,LRC,438618715.47530776,5644892.33214784
2023-04-10,LRC,447997901.10585046,8562746.19611749
2023-04-11,LRC,444427615.3098692,10839084.3858098
2023-04-12,LRC,439925603.0504241,10959498.8954247
2023-04-13,LRC,453112051.5096186,9691159.34283229
2023-04-14,LRC,496299504.2644071,126024019.28536
2023-04-15,LRC,486042023.8183589,18209667.3634533
2023-04-16,LRC,488039631.079076,13302607.1262171
2023-04-17,LRC,508261662.5319535,72239051.6269276
2023-04-18,LRC,509053049.9186733,22556458.1173777
2023-04-19,LRC,461511383.32070315,24527958.7148993
2023-04-20,LRC,452208725.2892796,12682926.8277365
2023-04-21,LRC,422861817.17439824,11010605.6335973
2023-04-22,LRC,437519634.736963,5123179.8023614
2023-04-23,LRC,425769558.6126504,5028003.83381531
2023-04-24,LRC,424064340.1493497,4944849.87506441
2023-04-25,LRC,432149571.3971965,4970365.43083479
2023-04-26,LRC,431803374.6517337,11109397.5843377
2023-04-27,LRC,441211327.78764653,7948141.14662848
2023-04-28,LRC,432396288.4540133,5618525.58671541
2023-04-29,LRC,432027051.8414081,3178969.64639443
2023-04-30,LRC,424415894.9522888,3781841.03473067
2023-05-01,LRC,407833812.8946256,5460035.55517856
2023-05-02,LRC,410614989.30666703,4219969.88749732
2023-05-03,LRC,422029813.8746566,6211532.91920051
2023-05-04,LRC,408429482.582562,3428277.70765074
2023-05-05,LRC,418635230.93930465,4549117.85232396
2023-05-06,LRC,393869189.1299108,5334839.82789675
2023-05-07,LRC,393419070.3736604,2818336.31831507
2023-05-08,LRC,365739475.8548744,8240249.5000642
2023-05-09,LRC,370226829.84931445,4877616.9820177
2023-05-10,LRC,375228543.62383866,8107103.13939117
2023-05-11,LRC,352650040.54679906,6230587.44139251
2023-05-12,LRC,358319836.57077026,5213235.46531903
2023-05-13,LRC,355204598.60999167,2494030.33174215
2023-05-14,LRC,359546581.8631054,2397249.89760451
2023-05-15,LRC,365584076.19029605,3487906.77787998
2023-05-16,LRC,370247004.2468722,3184866.28014324
2023-05-17,LRC,380440201.6886549,4900596.93870142
2023-05-18,LRC,370510013.176216,3357169.75090854
2023-05-19,LRC,373525103.07478845,2009105.10351195
2023-05-20,LRC,372070136.54869616,1718708.92632711
2023-05-21,LRC,363068155.08962065,2000189.32468794
2023-05-22,LRC,360464205.919032,2288479.47010938
2023-05-23,LRC,365753652.1309112,2580174.19959834
2023-05-24,LRC,354506984.3004728,3427010.85034442
2023-05-25,LRC,355034257.7871585,2501046.61814386
2023-05-26,LRC,355399203.7800913,2054160.36417702
2023-05-27,LRC,358079070.5613659,1541850.90381984
2023-05-28,LRC,369372014.7358864,3598903.2285491
2023-05-29,LRC,364610528.7271836,2426481.19039744
2023-05-30,LRC,362833213.18821585,2865986.27146755
2023-05-31,LRC,347027091.65797657,3717889.2280272
2023-06-01,LRC,339128856.360689,5602896.24906908
2023-06-02,LRC,350411599.07474166,3043119.09014543
2023-06-03,LRC,346725988.87310094,1798475.26123617
2023-06-04,LRC,348075281.61889887,1405040.58791113
2023-06-05,LRC,317249880.0406189,6689346.61608323
2023-06-06,LRC,327126277.86134654,3572975.24122006
2023-06-07,LRC,303353367.2761604,3249922.92798943
2023-06-08,LRC,306492345.39585984,2448921.65263038
2023-06-09,LRC,304868459.7853928,1993514.11352717
2023-06-10,LRC,263389633.9262241,10880964.0850555
2023-06-11,LRC,261724591.5454423,2780355.75126963
2023-06-12,LRC,266744882.372264,2670068.61155118
2023-06-13,LRC,267815696.19774917,2678085.7390294
2023-06-14,LRC,263410922.4686899,4671363.45819954
2023-06-15,LRC,266914116.244524,3128988.1397805
2023-06-16,LRC,269623419.7824725,2369114.98900251
2023-06-17,LRC,270935501.65654206,2874552.48327588
2023-06-18,LRC,263152611.58026415,2136771.12295652
2023-06-19,LRC,265997301.72160128,2465734.91216346
2023-06-20,LRC,275742619.31989783,3324813.77296234
2023-06-21,LRC,284638892.97262925,12955999.3909849
2023-06-22,LRC,276912089.4320261,6859872.74251055
2023-06-23,LRC,286458276.89182115,6445119.89024449
2023-06-24,LRC,301684725.6959032,25227064.2923487
2023-06-25,LRC,299802080.6795559,9485027.62131468
2023-06-26,LRC,287047030.5339528,6416321.11029208
2023-06-27,LRC,289584720.389474,4840984.03329028
2023-06-28,LRC,271815564.8626669,5936029.43622656
2023-06-29,LRC,275406863.395142,4167473.38927134
2023-06-30,LRC,288567683.82700837,9342688.00267272
2023-07-01,LRC,295586596.4079132,6003054.90108283
2023-07-02,LRC,298505889.9166145,5715574.37741421
2023-07-03,LRC,306153989.2047393,8236154.78393153
2023-07-04,LRC,302394973.76198006,12137168.6792816
2023-07-05,LRC,291934042.3067086,6863255.77644048
2023-07-06,LRC,281831634.5577432,5834730.98933967
2023-07-07,LRC,285431021.68853307,3960338.33314663
2023-07-08,LRC,284011505.61283374,2948096.91366687
2023-07-09,LRC,278108300.23876435,2457431.43353163
2023-07-10,LRC,282596046.07503873,4786588.58300232
2023-07-11,LRC,282847838.25947726,3149646.23958064
2023-07-12,LRC,284068486.6115181,3401905.25433593
2023-07-13,LRC,302154753.0024248,8017478.12014781
2023-07-14,LRC,293929791.5323739,14746151.8618633
2023-07-15,LRC,296743479.51335,4023741.35698917
2023-07-16,LRC,287206823.6178898,4212367.74419006
2023-07-17,LRC,295614308.16661865,7806166.43417569
2023-07-18,LRC,284228439.1382564,6100829.2225918
2023-07-19,LRC,282648169.3582929,3721673.11710937
2023-07-20,LRC,280463068.53089935,4013736.07393845
2023-07-21,LRC,285415381.83201194,6304821.73114952
2023-07-22,LRC,276903560.3079764,4495720.7786684
2023-07-23,LRC,282822447.4768256,3018218.49269357
2023-07-24,LRC,271589190.5795442,5702372.53704299
2023-07-25,LRC,270013047.7884716,2654779.60440872
2023-07-26,LRC,279089015.5207245,7695398.9410865
2023-07-27,LRC,281468572.0999212,4229776.57015375
2023-07-28,LRC,280942839.0596661,2792515.91931888
2023-07-29,LRC,280325727.74074894,1531322.82531198
2023-07-30,LRC,277292822.0585835,2570530.40491764
2023-07-31,LRC,269477481.13689715,2736135.17486194
2023-08-01,LRC,267387415.0901072,4672728.45433779
2023-08-02,LRC,263851257.0400653,2971417.37747375
2023-08-03,LRC,262273091.95980975,2246882.768664
2023-08-04,LRC,261425254.70297235,2568899.44214961
2023-08-05,LRC,265232903.1745724,1815455.75482297
2023-08-06,LRC,269665345.53670835,3504408.84099762
2023-08-07,LRC,274043750.13946354,15187357.277715
2023-08-08,LRC,280210907.5030648,21518918.5326862
2023-08-09,LRC,273280700.52738476,5655485.21272102
2023-08-10,LRC,275631133.7675648,3546245.30060479
2023-08-11,LRC,277894709.4705496,7619518.56654347
2023-08-12,LRC,276531605.28619605,2431346.61356524
2023-08-13,LRC,276130399.3945688,2484413.62160208
2023-08-14,LRC,276426557.200527,3425739.22351392
2023-08-15,LRC,264677425.73513287,5581015.99992926
2023-08-16,LRC,249745556.95077467,5704711.11449975
2023-08-17,LRC,228073901.882042,6508348.24166404
2023-08-18,LRC,231778276.96913552,3394851.89804578
2023-08-19,LRC,232801453.39516407,1755255.37623163
2023-08-20,LRC,231758016.11020753,1592674.46904518
2023-08-21,LRC,229476932.2133176,2788230.79112539
2023-08-22,LRC,228269378.8803717,2828932.42930766
2023-08-23,LRC,231693357.82337672,2433937.64254358
2023-08-24,LRC,227664526.9207329,2654169.22395539
2023-08-25,LRC,227452234.6619842,1437202.84650103
2023-08-26,LRC,224040168.49409163,751023.046264908
2023-08-27,LRC,224516943.2909285,1358546.48716256
2023-08-28,LRC,227882541.74552345,2178108.8888746
2023-08-29,LRC,235584730.1832656,4430772.66460164
2023-08-30,LRC,232032310.82059747,3014285.44278421
2023-08-31,LRC,223433379.82536036,2803424.28346416
2023-09-01,LRC,221262870.2052411,2726884.4239188
2023-09-02,LRC,221917481.73493052,2383166.27003604
2023-09-03,LRC,223803878.6042404,2055160.34871377
2023-09-04,LRC,232038502.0940338,18831187.2752933
2023-09-05,LRC,233777691.34162304,5822703.38767895
2023-09-06,LRC,230285187.38275096,4408027.3376285
2023-09-07,LRC,231991115.69569728,3086490.44410679
2023-09-08,LRC,232157492.4483545,3583668.60958142
2023-09-09,LRC,234361553.26617303,9583042.04206431
2023-09-10,LRC,230681297.90197805,11200032.7738392
2023-09-11,LRC,217989172.05449295,6630149.48327025
2023-09-12,LRC,217086186.5334561,5945843.6393612
2023-09-13,LRC,220248743.6313537,4216306.69331501
2023-09-14,LRC,220718567.78125143,3535041.03013395
2023-09-15,LRC,226525194.89714327,3585376.25046326
2023-09-16,LRC,226895871.78819248,4238248.48418736
2023-09-17,LRC,217699512.76285607,4073415.45050967
2023-09-18,LRC,219534205.38426936,3409230.59526754
2023-09-19,LRC,222606427.75544807,2756851.94243623
2023-09-20,LRC,221051603.34170705,3334258.05158186
2023-09-21,LRC,215653318.32833108,4194768.69037484
2023-09-22,LRC,218440620.79707524,3095384.14519248
2023-09-23,LRC,217177406.492506,4371611.39653371
2023-09-24,LRC,212749760.9263528,3160728.12193038
2023-09-25,LRC,213991922.44065687,2886104.50066611
2023-09-26,LRC,214175361.0606188,2615366.25096613
2023-09-27,LRC,214399218.8196149,3408038.07181333
2023-09-28,LRC,218754323.68434528,3740957.61737023
2023-09-29,LRC,219733852.50552407,3188832.54028037
2023-09-30,LRC,224206661.84641492,4068035.05304959
2023-10-01,LRC,235885005.4698118,5333721.03354327
2023-10-02,LRC,229252726.79755136,4794876.89421526
2023-10-03,LRC,222181990.7038595,3349272.46516563
2023-10-04,LRC,220470534.24536428,3473882.0244334
2023-10-05,LRC,214411495.39591116,2795562.81909346
2023-10-06,LRC,219325048.11238635,3182707.44181275
2023-10-07,LRC,217649105.280146,1732038.64118426
2023-10-08,LRC,218480437.834366,2982070.12861321
2023-10-09,LRC,210337471.7128824,5431028.00035154
2023-10-10,LRC,210679745.38408956,2824422.64962648
2023-10-11,LRC,207254788.11571455,3671304.29813506
2023-10-12,LRC,204011696.12535417,3014318.26115276
2023-10-13,LRC,210172147.7497671,3231536.870906
2023-10-14,LRC,208325926.99114677,1600371.5487199
2023-10-15,LRC,212246994.79315183,2458882.73781529
2023-10-16,LRC,211202255.3022276,4468661.36817777
2023-10-17,LRC,204764028.95215175,4144638.82489229
2023-10-18,LRC,203049419.65639192,3407752.84683828
2023-10-19,LRC,200688627.9692406,3446077.90245118
2023-10-20,LRC,208456720.310882,3630128.95096711
2023-10-21,LRC,212484764.06814155,2867653.56563705
2023-10-22,LRC,216053555.72787204,3871933.31128988
2023-10-23,LRC,227797767.75044683,8917765.57909121
2023-10-24,LRC,234939057.52909988,14431347.7858579
2023-10-25,LRC,238406620.9665074,9402775.17066525
2023-10-26,LRC,237373967.0371907,10869744.8125647
2023-10-27,LRC,236017783.40547028,8171313.58678875
2023-10-28,LRC,239740204.20398885,4825546.34943918
2023-10-29,LRC,251935967.91957232,6938346.89756559
2023-10-30,LRC,247001439.03532892,8832152.7291794
2023-10-31,LRC,244425701.95501325,10565322.5015853
2023-11-01,LRC,255495465.86309937,9406080.58840505
2023-11-02,LRC,257612803.7825256,10602707.2266082
2023-11-03,LRC,270123097.3992072,18334947.6379209
2023-11-04,LRC,267372794.54080912,9391961.81787012
2023-11-05,LRC,276533394.33077246,20553127.4140834
2023-11-06,LRC,284612088.62020296,15323243.8275556
2023-11-07,LRC,280276804.4084592,14223037.471258
2023-11-08,LRC,282751328.32498276,8661661.26673554
2023-11-09,LRC,275156546.9670712,17063993.2866877
2023-11-10,LRC,292172814.2610941,14996940.1992212
2023-11-11,LRC,294934409.4360216,13840694.8303615
2023-11-12,LRC,301587914.5984276,13320798.4090878
2023-11-13,LRC,284047587.582156,13392492.9524395
2023-11-14,LRC,280933111.28466374,10527721.0313564
2023-11-15,LRC,295771150.6221167,10875343.2284271
2023-11-16,LRC,283798336.1608039,14901468.4242838
2023-11-17,LRC,275820214.9853477,11273367.3270155
2023-11-18,LRC,268270488.8680622,7964115.30161255
2023-11-19,LRC,277990468.85745823,5860455.24711486
2023-11-20,LRC,275493180.95571727,7723165.06187032
2023-11-21,LRC,247420747.16171017,11344153.9388437
2023-11-22,LRC,259264496.08820513,7325637.88575724
2023-11-23,LRC,263379412.57654768,5350559.46226801
2023-11-24,LRC,270102015.7208516,6998988.70640068
2023-11-25,LRC,277135557.1493066,8421486.29551082
2023-11-26,LRC,274385785.7817933,7941371.75547352
2023-11-27,LRC,266284578.28385365,9135475.29042997
2023-11-28,LRC,269525898.8774857,7058071.85355254
2023-11-29,LRC,273529044.3840859,10726548.537603
2023-11-30,LRC,269218487.50743973,7661174.58680654
2023-12-01,LRC,281618400.8433893,6784901.02956311
2023-12-02,LRC,283531164.904883,7089439.99846929
2023-12-03,LRC,279710285.33049744,6903266.49222504
2023-12-04,LRC,297515028.5255621,15988821.3785609
2023-12-05,LRC,298228240.6474304,13177842.2064082
2023-12-06,LRC,301201608.28050864,22651617.8698
2023-12-07,LRC,313537304.9428563,17156642.8514359
2023-12-08,LRC,326422892.47376084,15339285.8583543
2023-12-09,LRC,322730396.0478977,18796620.3350767
2023-12-10,LRC,327430689.3809052,10719630.541054
2023-12-11,LRC,302960576.6152838,19251839.9950579
2023-12-12,LRC,322518048.5406488,14942067.1682492
2023-12-13,LRC,321482768.8780356,15068775.9400345
2023-12-14,LRC,333195318.32226133,15347061.4225288
2023-12-15,LRC,309760452.7615081,10647371.2508628
2023-12-16,LRC,320582842.2193041,7492032.21880402
2023-12-17,LRC,363677407.29474515,91441272.6453802
2023-12-18,LRC,334850091.75952786,43062400.198357
2023-12-19,LRC,323845709.58915484,19594788.1065122
2023-12-20,LRC,324724699.76713693,15152590.5226081
2023-12-21,LRC,331831272.5974905,14161720.364967
2023-12-22,LRC,351075725.92018366,44988915.0234347
2023-12-23,LRC,361445700.933182,19235334.1093898
2023-12-24,LRC,357803499.1363926,27391798.7974873
2023-12-25,LRC,382560973.98950326,19580147.8139585
2023-12-26,LRC,374553383.27801913,31267246.4715765
2023-12-27,LRC,409097129.6735267,50494374.564677
2023-12-28,LRC,402027449.9879104,79482987.1696031
2023-12-29,LRC,420405768.32565325,58868411.986733
2023-12-30,LRC,389655579.9939722,35044273.6959766
2023-12-31,LRC,370761559.0966383,21227614.3456165
2024-01-01,LRC,387275600.284741,16494010.8281526
2024-01-02,LRC,375735105.1532125,20108559.9814068
2024-01-03,LRC,330667635.9069536,39659809.7639039
2024-01-04,LRC,341915503.2596665,14232655.5365892
2024-01-05,LRC,320334379.0868923,16834897.2903616
2024-01-06,LRC,308490841.0421036,10550635.4149846
2024-01-07,LRC,292047181.82643175,9741831.27190118
2024-01-08,LRC,316352710.39663416,13513701.4256262
2024-01-09,LRC,306702294.7247308,14934542.8312802
2024-01-10,LRC,342792484.0198777,25848281.2876085
2024-01-11,LRC,352012774.60507965,27050433.4339299
2024-01-12,LRC,331128518.3250728,21003269.0265478
2024-01-13,LRC,328899832.8166111,9756953.92180779
2024-01-14,LRC,309243525.5323712,12301133.2810468
2024-01-15,LRC,315217152.402081,8007826.34476044
2024-01-16,LRC,322442130.0342145,7984731.7327314
2024-01-17,LRC,314567632.2192812,8826641.75786099
2024-01-18,LRC,298851800.5784651,10391719.068021
2024-01-19,LRC,294810992.57324314,10322097.806353
2024-01-20,LRC,299280067.60237765,6229091.77935029
2024-01-21,LRC,299652571.05309933,7618765.40831053
2024-01-22,LRC,283928838.42288667,64892357.6605191
2024-01-23,LRC,285024605.8179374,14037104.8769577
2024-01-24,LRC,289898181.63994884,10377507.4354493
2024-01-25,LRC,285727167.9823948,8100501.48808188
2024-01-26,LRC,298574991.21156126,10058765.9913322
2024-01-27,LRC,299549327.9766351,7475200.34364968
2024-01-28,LRC,293575328.4953819,6785714.17987079
2024-01-29,LRC,301324828.05317146,7333367.0666302
2024-01-30,LRC,294889683.21294695,7453055.8459967
2024-01-31,LRC,286802677.82195,8576017.21889505
2024-02-01,LRC,289433497.3849499,6119854.60354397
2024-02-02,LRC,291721003.84368974,4929040.60468629
2024-02-03,LRC,286634439.8035857,4300680.97557196
2024-02-04,LRC,279300833.2916203,4834807.57054176
2024-02-05,LRC,281053425.5541992,5105691.09894942
2024-02-06,LRC,286166840.133621,4605450.16016954
2024-02-07,LRC,292599956.2041786,6043338.35283436
2024-02-08,LRC,289428096.9456556,7507763.37168204
2024-02-09,LRC,298406272.7517789,8719640.43502038
2024-02-10,LRC,299949329.31539327,6069647.4779503
2024-02-11,LRC,296682065.84597385,5149532.86757016
2024-02-12,LRC,305972713.9912174,8214112.15838362
2024-02-13,LRC,298315977.92476815,11043522.2344654
2024-02-14,LRC,310357226.4896021,11378565.5362496
2024-02-15,LRC,314475212.4498625,13030332.8352809
2024-02-16,LRC,314044675.97078866,15124897.1288941
2024-02-17,LRC,313858504.5585192,8373182.91975964
2024-02-18,LRC,322240761.48304,16294735.7421412
2024-02-19,LRC,334527155.14536524,14405871.3389108
2024-02-20,LRC,325064298.83551645,18749544.0635817
2024-02-21,LRC,312891782.2151447,12562739.6788008
2024-02-22,LRC,321721435.8924454,10860090.3444229
2024-02-23,LRC,323406584.2396339,13919171.9465974
2024-02-24,LRC,338701905.5976824,35156364.3176131
2024-02-25,LRC,346295589.45541006,17446648.1497408
2024-02-26,LRC,353244206.2476486,20554797.0223467
2024-02-27,LRC,354806263.22133607,22168028.4417424
2024-02-28,LRC,353402348.90207624,31570459.8786023
2024-02-29,LRC,357868079.1381563,27186070.3135068
2024-03-01,LRC,378829886.793756,21215241.307103
2024-03-02,LRC,401746812.8888246,32830279.7312144
2024-03-03,LRC,425959886.6078712,59972293.7848853
2024-03-04,LRC,410952071.2201692,45071990.071595
2024-03-05,LRC,403119315.5622798,100187997.481065
2024-03-06,LRC,444442275.7446289,44316911.2216398
2024-03-07,LRC,455747611.37383175,41481355.4402924
2024-03-08,LRC,443965442.5241005,38275760.113483
2024-03-09,LRC,463830435.1855629,28024323.1506615
2024-03-10,LRC,496946448.5543704,75747762.2768891
2024-03-11,LRC,535973042.5664516,122103585.978237
2024-03-12,LRC,523186755.05988103,69146110.9705316
2024-03-13,LRC,530444739.4933653,50513611.3683946
2024-03-14,LRC,676410227.0923824,294605602.952239
2024-03-15,LRC,612082065.4215289,182435295.067953
2024-03-16,LRC,529956584.3454187,70049527.9614105
2024-03-17,LRC,542453582.6236464,46205405.8071809
2024-03-18,LRC,488282166.8106235,43807085.1982908
2024-03-19,LRC,438167287.1388249,58042398.63628
2024-03-20,LRC,498121759.3086056,48779024.0226498
2024-03-21,LRC,485556299.6441667,28377677.5632381
2024-03-22,LRC,466101674.90456367,26191150.9986442
2024-03-23,LRC,474507891.19495296,17321130.0369299
2024-03-24,LRC,497159285.1428196,17203811.8530156
2024-03-25,LRC,518038663.039605,25489651.1936397
2024-03-26,LRC,519225976.66046184,22621144.696302
2024-03-27,LRC,488077327.0764675,28653274.1875926
2024-03-28,LRC,491568269.06128395,22042738.3337376
2024-03-29,LRC,480159271.50010544,17288167.7201398
2024-03-30,LRC,464711711.0701032,14103839.7322566
2024-03-31,LRC,475980057.5354535,11496484.5821147
2024-04-01,LRC,452794192.7594408,20658441.1353558
2024-04-02,LRC,422962590.5163421,20359126.3943194
2024-04-03,LRC,425683516.7409649,14193090.6661959
2024-04-04,LRC,432065296.490685,12428453.2250695
2024-04-05,LRC,418841047.08757305,12847616.9609337
2024-04-06,LRC,429547693.47609985,7814341.50020557
2024-04-07,LRC,435562610.1689335,8934821.67253579
2024-04-08,LRC,451381598.757481,10690781.2263857
2024-04-09,LRC,423765269.78505415,14519477.809487
2024-04-10,LRC,423320732.35130864,13891726.8408896
2024-04-11,LRC,420241932.48561895,10553549.9476996
2024-04-12,LRC,352461237.20587933,29274784.2405824
2024-04-13,LRC,307669402.05240506,37490648.6406865
2024-04-14,LRC,336422160.9921251,24282440.869805
2024-04-15,LRC,313172695.6693744,17848917.9186785
2024-04-16,LRC,315825667.506868,12108468.3710114
2024-04-17,LRC,307112868.57898897,11526322.7795371
2024-04-18,LRC,313966758.1124128,8353437.32322909
2024-04-19,LRC,314134996.5602305,13948930.5128069
2024-04-20,LRC,341460452.84077585,7260032.47701581
2024-04-21,LRC,333009594.30147517,6969547.87376463
2024-04-22,LRC,346499973.0924388,8844453.83278383
2024-04-23,LRC,342713589.7791273,7820186.97710582
2024-04-24,LRC,326557186.1934997,10242185.3496666
2024-04-25,LRC,330338098.75957006,7979233.54505227
2024-04-26,LRC,319654899.3153932,6475148.48982309
2024-04-27,LRC,323945756.18560934,6581962.8129405
2024-04-28,LRC,317874333.37312454,5499446.58625984
2024-04-29,LRC,313529694.3217176,7067410.63982718
2024-04-30,LRC,294038805.25795496,8866717.94122978
2024-05-01,LRC,297367811.2951764,11806649.7163244
2024-05-02,LRC,302722268.2731382,6794046.65000245
2024-05-03,LRC,324942768.3975522,6689140.36065255
2024-05-04,LRC,321242721.777669,5251754.36530285
2024-05-05,LRC,325313848.1952424,6010415.72368004
2024-05-06,LRC,318120634.2546238,7654459.9602251
2024-05-07,LRC,313192007.9439501,6776468.73122171
2024-05-08,LRC,311641217.23635,7239852.04288045
2024-05-09,LRC,324446349.9085868,5459264.20453494
2024-05-10,LRC,304941955.575946,7512212.33253798
2024-05-11,LRC,302495229.47912246,3622273.95205444
2024-05-12,LRC,301022743.961986,2665196.50059688
2024-05-13,LRC,302468878.77712846,8751830.10577311
2024-05-14,LRC,299030785.87704897,36359632.9796421
2024-05-15,LRC,319844218.62731487,16372133.3733817
2024-05-16,LRC,313621452.6996689,7232002.38942283
2024-05-17,LRC,325313332.00378966,6030846.08957778
2024-05-18,LRC,323965184.4341056,4532474.63674281
2024-05-19,LRC,310410577.56832683,5107459.51353405
2024-05-20,LRC,343203930.2670929,10018697.9143529
2024-05-21,LRC,364777069.05312365,24978198.8963404
2024-05-22,LRC,356779804.9966673,10539820.8104733
2024-05-23,LRC,348104126.9515301,18582744.5687099
2024-05-24,LRC,345748146.4942284,6748025.62230769
2024-05-25,LRC,343107856.18624294,5970500.62218808
2024-05-26,LRC,335467455.84854776,6263899.10885275
2024-05-27,LRC,350985335.463876,9880926.9270876
2024-05-28,LRC,360756413.1031329,12030051.3391643
2024-05-29,LRC,346910088.674926,10805923.3555411
2024-05-30,LRC,340728937.5438196,7080501.67440296
2024-05-31,LRC,338506008.149092,6489034.11037034
2024-06-01,LRC,336910369.5413397,4324728.69736126
2024-06-02,LRC,327008570.0411195,5245547.21694088
2024-06-03,LRC,328458475.2365744,7063689.02496078
2024-06-04,LRC,334800549.4302367,5401897.61151872
2024-06-05,LRC,344765147.57462776,16784759.5855562
2024-06-06,LRC,332948932.3724078,6987939.07289209
2024-06-07,LRC,305547843.7544644,14056355.760946
2024-06-08,LRC,283202646.74927866,7870526.1315324
2024-06-09,LRC,282436673.8448069,11691779.1256136
2024-06-10,LRC,261792623.87796143,12999307.5897111
2024-06-11,LRC,250829743.6671156,12093194.4442421
2024-06-12,LRC,258929544.4739597,9691678.10606712
2024-06-13,LRC,249688333.17971224,6044748.24568591
2024-06-14,LRC,241205584.71026173,8738100.25457378
2024-06-15,LRC,240809577.89261824,3150431.89567032
2024-06-16,LRC,241268091.25610685,3716544.67473862
2024-06-17,LRC,221116350.43957263,9355213.23567228
2024-06-18,LRC,205892123.68884265,13949383.049257
2024-06-19,LRC,207993280.28803572,6288326.98477403
2024-06-20,LRC,215560784.9070876,6943578.74999553
2024-06-21,LRC,212487582.91881207,6242433.43708668
2024-06-22,LRC,216465935.2500906,2991893.93479218
2024-06-23,LRC,211594680.57787523,4467318.24880157
2024-06-24,LRC,218771783.437622,8865768.66518562
2024-06-25,LRC,225523312.6944518,5200650.61498892
2024-06-26,LRC,223258466.1428171,3600550.70821413
2024-06-27,LRC,226140897.8757852,4542799.9255384
2024-06-28,LRC,214205555.74474147,4793509.45969029
2024-06-29,LRC,211787466.2079528,4924699.07279802
2024-06-30,LRC,222766965.8374035,5871191.15110906
2024-07-01,LRC,220357128.92752376,5559047.27353858
2024-07-02,LRC,214955280.4866427,4459013.5494923
2024-07-03,LRC,207523666.0788453,5484989.65652326
2024-07-04,LRC,182995766.73100087,9705885.14781021
2024-07-05,LRC,168040896.57612988,17999116.5773098
2024-07-06,LRC,180680926.90397128,5676056.14282086
2024-07-07,LRC,172052553.86816427,3584231.43261848
2024-07-08,LRC,175464646.34204677,13097919.4486922
2024-07-09,LRC,182209832.82825816,2981132.76991758
2024-07-10,LRC,181411896.19929463,3844943.05716232
2024-07-11,LRC,177551510.0395206,3520765.71103148
2024-07-12,LRC,180163905.23356533,3906650.19024333
2024-07-13,LRC,187321288.95504948,3623860.72958198
2024-07-14,LRC,191396598.25851887,3354766.17278816
2024-07-15,LRC,204667272.50075328,4929524.81452543
2024-07-16,LRC,203896995.30819353,5265777.57827276
2024-07-17,LRC,206476398.77792388,6258482.74833017
2024-07-18,LRC,196124297.2306021,9030651.53514992
2024-07-19,LRC,207929304.73531508,11914330.6220994
2024-07-20,LRC,209378954.48962536,4735921.38723158
2024-07-21,LRC,213837019.0811225,11441590.4390975
2024-07-22,LRC,205442217.3657796,222109269.607074
2024-07-23,LRC,196806026.421291,5769204.67386933
2024-07-24,LRC,191126120.2796804,4248334.09288723
2024-07-25,LRC,182773593.92025015,6034388.96810624
2024-07-26,LRC,192944661.02657568,4004146.72607034
2024-07-27,LRC,193988475.100125,3865071.20005254
2024-07-28,LRC,189341917.27031675,2087333.08348933
2024-07-29,LRC,187678122.23601708,4025505.9551506
2024-07-30,LRC,183383868.6180596,3502119.99602111
2024-07-31,LRC,179462614.01375523,3576147.89326438
2024-08-01,LRC,177111543.8843107,5418172.40193766
2024-08-02,LRC,165617846.2864535,4618827.43703596
2024-08-03,LRC,158725251.35945237,4542343.0703524
2024-08-04,LRC,152354384.124094,5161839.69775051
2024-08-05,LRC,147674454.77657297,17620958.37862
2024-08-06,LRC,151657588.0389115,6070735.82135957
2024-08-07,LRC,148089494.01049596,4126912.73519574
2024-08-08,LRC,165446620.99782827,3873800.92396264
2024-08-09,LRC,163960566.99386847,2748764.83532544
2024-08-10,LRC,163832282.40386677,1570829.42166943
2024-08-11,LRC,153457113.10320768,2642023.94922714
2024-08-12,LRC,160840102.8829378,3511359.60112769
2024-08-13,LRC,161535885.1047162,2523235.28519501
2024-08-14,LRC,155914960.42252928,2978363.0902929
2024-08-15,LRC,150664599.84868452,3286335.95546625
2024-08-16,LRC,152586737.3471288,1913494.48920566
2024-08-17,LRC,151480292.83578983,1604082.29170451
2024-08-18,LRC,158133001.35948545,2157768.60241826
2024-08-19,LRC,161594166.2934948,2617816.64133858
2024-08-20,LRC,162603683.903994,3242606.78522743
2024-08-21,LRC,169825317.50444365,4149491.69517857
2024-08-22,LRC,168334722.22219315,2274669.40281367
2024-08-23,LRC,185210088.98125768,4613393.5620331
2024-08-24,LRC,184613644.25874737,4378204.02507216
2024-08-25,LRC,183160013.37075928,3196305.42058557
2024-08-26,LRC,169690323.6192425,4042850.26388234
2024-08-27,LRC,159533810.08888647,4344556.28058192
2024-08-28,LRC,156041138.36334607,5011651.05498463
2024-08-29,LRC,154250765.10182396,3206095.71723882
2024-08-30,LRC,156534850.05975285,3210355.8981387
2024-08-31,LRC,156570889.57221732,2911767.14704602
2024-09-01,LRC,147176897.508657,2936656.72857238
2024-09-02,LRC,158295962.89127323,3767351.89746962
2024-09-03,LRC,149118504.63587752,3670501.20707583
2024-09-04,LRC,153628134.57759216,4256083.5778625
2024-09-05,LRC,147886898.3753892,2620728.07375461
